scenario,workload,memused,cpuused
"4_m3_large",10000000,0.8020724046505336,0.902709999999999
"4_m3_large",10000000,0.8078832217421797,66.43145
"4_m3_large",10000000,0.7746131996989885,0.8064499999999981
"4_m3_large",10000000,0.8013021201883985,53.48837
"4_m3_large",10000000,0.8025606866655143,0.4020100000000042
"4_m3_large",10000000,0.7753427504743124,0.20080600000000004
"4_m3_large",10000000,0.6672486013461961,51.52582
"4_m3_large",10000000,0.6994088915371588,99.90049751
"4_m3_large",10000000,0.7042003220050165,99.39879763
"4_m3_large",10000000,0.7451079103253108,100.0
"4_m3_large",10000000,0.7210243791115565,99.6996997
"4_m3_large",10000000,0.8032609927426148,3.121859999999998
"4_m3_large",10000000,0.8014222323418162,0.10039999999999338
"4_m3_large",10000000,0.7341385373577519,99.5004995
"4_m3_large",10000000,0.7855000608394168,16.328605999999994
"4_m3_large",10000000,0.7899123546838779,9.292929999999998
"4_m3_large",10000000,0.7746857892177931,1.204819999999998
"4_m3_large",10000000,0.8312570467972616,65.65349599999999
"4_m3_large",10000000,0.7677161509590433,54.158215
"4_m3_large",10000000,0.7673840147435057,6.124499999999998
"4_m3_large",10000000,0.8016337341771821,15.842579999999998
"4_m3_large",10000000,0.8031335694146412,14.759029999999996
"4_m3_large",10000000,0.8019277478396785,5.645163999999994
"4_m3_large",10000000,0.7746319998621322,45.61933
"4_m3_large",10000000,0.8077401316115865,0.10039999999999338
"4_m3_large",10000000,0.8007099150493739,0.3006060000000019
"4_m3_large",10000000,0.8083495702334929,0.30120999999999754
"4_m3_large",10000000,0.7773256454592122,99.8998999
"4_m3_large",10000000,0.7685266468812357,14.271254999999996
"4_m3_large",10000000,0.7882589847807457,30.89268
"4_m3_large",10000000,0.8551692876357071,0.4008000000000038
"4_m3_large",10000000,0.7396574296939177,99.9000999
"4_m3_large",10000000,0.7095682908092791,99.4994995
"4_m3_large",10000000,0.6341049581774704,78.909466
"4_m3_large",10000000,0.7986476415978676,13.883300000000006
"4_m3_large",10000000,0.7277438707551451,70.392748
"4_m3_large",10000000,0.8025648644795462,1.407036000000005
"4_m3_large",10000000,0.807298327777711,47.379036
"4_m3_large",10000000,0.7427934013516273,99.7995992
"4_m3_large",10000000,0.8077343871172926,31.578950000000006
"4_m3_large",10000000,0.7542902233407158,63.791374
"4_m3_large",10000000,0.8083657592628665,0.3008999999999986
"4_m3_large",10000000,0.6785454104885066,99.4005994
"4_m3_large",10000000,0.80703773662747,0.40160000000000196
"4_m3_large",10000000,0.8000137867863053,0.20080600000000004
"4_m3_large",10000000,0.7781429303292066,8.888885000000002
"4_m3_large",10000000,0.8063577973937751,12.048190000000005
"4_m3_large",20000000,0.6793736621203347,45.445347
"4_m3_large",20000000,0.6894954610661677,14.989943999999994
"4_m3_large",20000000,0.709521812628174,24.897959999999998
"4_m3_large",20000000,0.6389648003501008,100.0
"4_m3_large",20000000,0.7048186384817406,2.797929999999994
"4_m3_large",20000000,0.45767064934196816,100.0
"4_m3_large",20000000,0.7463278320226312,0.6992999999999938
"4_m3_large",20000000,0.5852344563123375,51.905254
"4_m3_large",20000000,0.45440725435628504,40.583237
"4_m3_large",20000000,0.6229679504218809,53.688522
"4_m3_large",20000000,0.3969095665152383,12.286689999999993
"4_m3_large",20000000,0.6203521166111453,0.9072599999999937
"4_m3_large",20000000,0.7450985102437389,0.7976100000000059
"4_m3_large",20000000,0.4281230596012172,100.0
"4_m3_large",20000000,0.6179080954024724,32.391525
"4_m3_large",20000000,0.43139794357548816,100.0
"4_m3_large",20000000,0.6561831386559033,0.20059999999999434
"4_m3_large",20000000,0.7479848575130413,0.5994000000000028
"4_m3_large",20000000,0.4179720159571607,100.0
"4_m3_large",20000000,0.7510001947905792,0.5
"4_m3_large",20000000,0.6210983786425969,0.9045260000000042
"4_m3_large",20000000,0.6225924693857621,76.643991
"4_m3_large",20000000,0.68584405160227,25.126140000000007
"4_m3_large",20000000,0.5736415446005149,100.0
"4_m3_large",20000000,0.5939472874759057,100.0
"4_m3_large",20000000,0.6886562426725058,5.516549999999995
"4_m3_large",20000000,0.6856644055988975,54.913883
"4_m3_large",20000000,0.6975095528328974,99.7008973
"4_m3_large",20000000,0.6551893411430604,67.001003
"4_m3_large",20000000,0.7428753909520037,0.4000000000000057
"4_m3_large",20000000,0.7473080516398704,0.5
"4_m3_large",20000000,0.4270117610687266,100.0
"4_m3_large",20000000,0.7435730858953342,0.5
"4_m3_large",20000000,0.43699986996553825,100.0
"4_m3_large",20000000,0.48667355657830763,18.393780000000007
"4_m3_large",20000000,0.3422016139940059,60.104168
"4_m3_large",20000000,0.45765654921961046,99.59758553
"4_m3_large",20000000,0.6166343843494908,43.28205
"4_m3_large",20000000,0.7469952378142304,1.1988000000000056
"4_m3_large",20000000,0.6223230003807033,3.819100000000006
"4_m3_large",20000000,0.6584088690814084,0.3006060000000019
"4_m3_large",20000000,0.30862400039271454,97.110423
"4_m3_large",20000000,0.7503479335748457,0.5994000000000028
"4_m3_large",20000000,0.6200518362276011,0.4020100000000042
"4_m3_large",20000000,0.7426179331622866,22.645290000000003
"4_m3_large",20000000,0.7060463935803709,0.501499999999993
"4_m3_large",20000000,0.6871088848004336,0.3008999999999986
"4_m3_large",20000000,0.6884154961389165,60.80402
"4_m3_large",20000000,0.7053633209861521,2.1063199999999966
"4_m3_large",20000000,0.7440185453164877,0.40040000000000475
"4_m3_large",20000000,0.546682110652538,77.229801
"4_m3_large",20000000,0.4237661217926791,100.0
"4_m3_large",20000000,0.61148522855515,98.3951856
"4_m3_large",20000000,0.6899701651855445,0.4008000000000038
"4_m3_large",20000000,0.6670705220230856,99.9000999
"4_m3_large",20000000,0.6197306667738972,100.0
"4_m3_large",20000000,0.7421902294507688,19.53676
"4_m3_large",20000000,0.4724329552237559,100.0
"4_m3_large",20000000,0.4599527802569042,100.0
"4_m3_large",20000000,0.6192047844326294,0.6036200000000065
"4_m3_large",20000000,0.7496377051894195,0.5994000000000028
"4_m3_large",20000000,0.20674904967786442,86.477987
"4_m3_large",20000000,0.6111933037996696,44.444443
"4_m3_large",20000000,0.6180208963813342,0.5025200000000041
"4_m3_large",20000000,0.6577221408999115,0.3006060000000019
"4_m3_large",20000000,0.6597525585194245,0.3008999999999986
"4_m3_large",20000000,0.6192841628992358,1.1044200000000046
"4_m3_large",20000000,0.6590710526054676,0.1004999999999967
"4_m3_large",20000000,0.7415463238630993,2.9087200000000024
"4_m3_large",20000000,0.709106120131998,11.111109999999996
"4_m3_large",20000000,0.5691890392959965,100.0
"4_m3_large",20000000,0.6607860452655706,68.6584
"4_m3_large",20000000,0.3707898731876773,99.5995996
"4_m3_large",20000000,0.739902876268293,12.43732
"4_m3_large",20000000,0.4397076156849761,100.0
"4_m3_large",20000000,0.6884494408779258,0.7014000000000067
"4_m3_large",20000000,0.5641448510792076,53.42186
"4_m3_large",20000000,0.7469733042905627,0.5999999999999943
"4_m3_large",20000000,0.6570348904916609,0.20059999999999434
"4_m3_large",20000000,0.7490105108578775,0.5
"4_m3_large",20000000,0.25575063045824875,73.948717
"4_m3_large",20000000,0.61865644634094,0.8024099999999947
"4_m3_large",20000000,0.7477247885895543,0.5994000000000028
"4_m3_large",20000000,0.4258889735476482,48.71166
"4_m3_large",20000000,0.6193327299873569,1.1055300000000017
"4_m3_large",20000000,0.1550726234635436,92.2764225
"4_m3_large",20000000,0.40616603572971005,60.542797
"4_m3_large",20000000,0.6897247186111692,79.006084
"4_m3_large",20000000,0.742034083651326,2.104209999999995
"4_m3_large",20000000,0.68646706811978,0.7028099999999995
"4_m3_large",20000000,0.7047690269401116,0.3008999999999986
"4_m3_large",20000000,0.6877945685284225,0.20080600000000004
"4_m3_large",20000000,0.3450409608554492,100.0
"4_m3_large",20000000,0.5239918804184289,35.547790000000006
"4_m3_large",20000000,0.5873494746659969,46.209015
"4_m3_large",20000000,0.745817616483983,0.4000000000000057
"4_m3_large",20000000,0.3635147322778434,99.5995996
"4_m3_large",20000000,0.7444399823069576,0.6992999999999938
"4_m3_large",20000000,0.551202505435075,49.333336
"4_m3_large",20000000,0.4301226658422447,100.0
"4_m3_large",20000000,0.5814169787406711,68.825909
"4_m3_large",20000000,0.6319941176378431,100.0
"4_m3_large",20000000,0.6039907524086403,100.0
"4_m3_large",20000000,0.6555209551318439,21.71253
"4_m3_large",20000000,0.586403199787767,63.15261
"4_m3_large",20000000,0.6172892566989943,0.902709999999999
"4_m3_large",20000000,0.7483263938101508,0.4994999999999976
"4_m3_large",20000000,0.2956054096424992,95.963673
"4_m3_large",20000000,0.6563319732807904,0.20059999999999434
"4_m3_large",20000000,0.35660828345632645,92.4796743
"4_m3_large",20000000,0.6198795013987843,0.5030100000000033
"4_m3_large",30000000,0.4493353881215347,100.0
"4_m3_large",30000000,0.3509092228900342,100.0
"4_m3_large",30000000,0.6499503623470333,14.457830000000001
"4_m3_large",30000000,0.36530388113701295,100.0
"4_m3_large",30000000,0.622494290756012,20.321929999999995
"4_m3_large",30000000,0.6231961635133745,0.8040160000000043
"4_m3_large",30000000,0.4948902723255854,92.975207
"4_m3_large",30000000,0.264618040740998,100.0
"4_m3_large",30000000,0.3515097836571226,40.312874
"4_m3_large",30000000,0.5397140390740501,12.664640000000006
"4_m3_large",30000000,0.3417989771666796,100.0
"4_m3_large",30000000,0.37927919130053783,100.0
"4_m3_large",30000000,0.5357388490226788,40.606056
"4_m3_large",30000000,0.4890851997282332,12.989919999999998
"4_m3_large",30000000,0.3144630177290761,100.0
"4_m3_large",30000000,0.06155016745200867,97.2672064
"4_m3_large",30000000,0.5172248661402273,1.509056000000001
"4_m3_large",30000000,0.5755116386065527,0.3008999999999986
"4_m3_large",30000000,0.5427591432765655,0.1004999999999967
"4_m3_large",30000000,0.5185669888979815,0.5025200000000041
"4_m3_large",30000000,0.01583078182045113,93.7054634
"4_m3_large",30000000,0.5238952684689409,0.7028099999999995
"4_m3_large",30000000,0.5434270712949186,0.6018100000000004
"4_m3_large",30000000,0.5463348298611347,0.3006060000000019
"4_m3_large",30000000,0.5701133806505587,97.6023977
"4_m3_large",30000000,0.5166331832279567,100.0
"4_m3_large",30000000,0.48703702639908464,100.0
"4_m3_large",30000000,0.6156740093489034,55.05857
"4_m3_large",30000000,0.577369199170495,4.1330640000000045
"4_m3_large",30000000,0.6505373452185179,52.332657
"4_m3_large",30000000,0.5692344730235936,28.18455
"4_m3_large",30000000,0.5041592749821528,92.4924927
"4_m3_large",30000000,0.5051321834248361,100.0
"4_m3_large",30000000,0.5156952639777908,10.741135
"4_m3_large",30000000,0.3451511507005411,100.0
"4_m3_large",30000000,0.3743723487200483,100.0
"4_m3_large",30000000,0.5576253722823973,44.35484
"4_m3_large",30000000,0.4719561621973631,55.190132
"4_m3_large",30000000,0.5138236032914908,1.4084550000000036
"4_m3_large",30000000,0.39880420517871384,69.54787400000001
"4_m3_large",30000000,0.01730555017371873,97.368421
"4_m3_large",30000000,0.5802210794740341,0.5010000000000048
"4_m3_large",30000000,0.5232174181422619,1.0040099999999939
"4_m3_large",30000000,0.5786402990897066,0.20059999999999434
"4_m3_large",30000000,0.13117448274745583,96.85916950000001
"4_m3_large",30000000,0.5420718928683148,0.40040000000000475
"4_m3_large",30000000,0.5211415667951519,0.8040160000000043
"4_m3_large",30000000,0.5806117050860186,0.20059999999999434
"4_m3_large",30000000,0.5489851306376337,0.3006060000000019
"4_m3_large",30000000,0.5801871347350247,0.1004999999999967
"4_m3_large",30000000,0.5449284732126398,74.62387
"4_m3_large",30000000,0.5601983834993057,33.8
"4_m3_large",30000000,0.63339942983283,54.554554
"4_m3_large",30000000,0.4796026063292838,100.0
"4_m3_large",30000000,0.6067465429894453,61.384155
"4_m3_large",30000000,0.5542235872069068,73.56784
"4_m3_large",30000000,0.5792502599383668,52.376137
"4_m3_large",30000000,0.10014011343809551,99.8997996
"4_m3_large",30000000,0.513764069441536,10.488799999999998
"4_m3_large",30000000,0.28822060111432746,100.0
"4_m3_large",30000000,0.45737089118517793,7.441379999999995
"4_m3_large",30000000,0.2958519006703825,28.917199999999994
"4_m3_large",30000000,0.5145244315953453,0.6024100000000061
"4_m3_large",30000000,0.44080481409510897,98.8944724
"4_m3_large",30000000,0.49456492505784966,38.21138
"4_m3_large",30000000,0.27951403667180713,98.0980982
"4_m3_large",30000000,0.5151793039448487,0.40241000000000327
"4_m3_large",30000000,0.22658844406194237,100.0
"4_m3_large",30000000,0.5766292038600913,0.8007999999999953
"4_m3_large",30000000,0.5193524179359823,0.9054299999999955
"4_m3_large",30000000,0.5440855992317,0.3002999999999929
"4_m3_large",30000000,0.5199639454649045,0.902709999999999
"4_m3_large",30000000,0.5470038023329958,0.3006060000000019
"4_m3_large",30000000,0.5225432234028609,0.40241000000000327
"4_m3_large",30000000,0.5761628553687782,0.40040000000000475
"4_m3_large",30000000,0.5414102315710095,0.20059999999999434
"4_m3_large",30000000,0.555457609026585,16.045550000000006
"4_m3_large",30000000,0.5407224589360048,0.0
"4_m3_large",30000000,0.45425946418490587,40.30303
"4_m3_large",30000000,0.5483140692587566,0.40040000000000475
"4_m3_large",30000000,0.5409339607713707,100.0
"4_m3_large",30000000,0.494806193818193,100.0
"4_m3_large",30000000,0.1797071039027572,100.0
"4_m3_large",30000000,0.1930212749957308,100.0
"4_m3_large",30000000,0.4482126006004563,28.198430000000002
"4_m3_large",30000000,0.3256068144324675,100.0
"4_m3_large",30000000,0.46134399232953344,56.866734
"4_m3_large",30000000,0.5352928673747713,36.125652
"4_m3_large",30000000,0.32554414722198866,100.0
"4_m3_large",30000000,0.34206896839849243,100.0
"4_m3_large",30000000,0.348218710653478,100.0
"4_m3_large",30000000,0.43906266564379853,65.173115
"4_m3_large",30000000,0.32527467821692985,100.0
"4_m3_large",30000000,0.5231631065598469,100.0
"4_m3_large",30000000,0.5456225125686924,0.10030000000000427
"4_m3_large",30000000,0.018533827499103074,96.7380226
"4_m3_large",30000000,0.11185365953008992,95.751295
"4_m3_large",30000000,0.5016813090344706,61.934155
"4_m3_large",30000000,0.5401187648083924,0.4008000000000038
"4_m3_large",30000000,0.20814391733777157,57.093822
"4_m3_large",30000000,0.485565913633095,53.469387
"4_m3_large",30000000,0.25677419489606906,60.078533
"4_m3_large",30000000,0.12735909408280532,98.0125523
"4_m3_large",30000000,0.5165224711561108,0.9036100000000005
"4_m3_large",30000000,0.15911831412670369,96.63608550000001
"4_m3_large",30000000,0.5748405772276757,2.0181659999999937
"4_m3_large",30000000,0.19739440183364257,96.8718464
"4_m3_large",30000000,0.577993782368267,0.3006060000000019
"4_m3_large",30000000,0.5812905998662055,0.3006060000000019
"4_m3_large",30000000,0.017282572196543174,80.68181799999999
"4_m3_large",30000000,0.5819480833494789,0.10030000000000427
"4_m3_large",30000000,0.5795259956644735,0.20059999999999434
"4_m3_large",30000000,0.5218732064774918,0.4020100000000042
"4_m3_large",30000000,0.5798158315129379,1.6096600000000052
"4_m3_large",30000000,0.6237544239133898,0.8032149999999945
"4_m3_large",30000000,0.6512386957491264,14.859436000000002
"4_m3_large",30000000,0.6228786496469486,0.4008000000000038
"4_m3_large",30000000,0.5780517495379599,0.40241000000000327
"4_m3_large",30000000,0.5356542482885324,0.9008999999999929
"4_m3_large",30000000,0.20938629478551363,99.7002997
"4_m3_large",30000000,0.3205725485240044,100.0
"4_m3_large",30000000,0.5176144472987038,71.80262
"4_m3_large",30000000,0.28815793390384864,100.0
"4_m3_large",30000000,0.3488641829214096,100.0
"4_m3_large",30000000,0.5538324393681683,99.8
"4_m3_large",30000000,0.46861338874507347,100.0
"4_m3_large",30000000,0.5794873508846783,98.8011988
"4_m3_large",30000000,0.24545440777658303,100.0
"4_m3_large",30000000,0.5447655384653949,0.20059999999999434
"4_m3_large",30000000,0.062288073855396454,95.5010223
"4_m3_large",30000000,0.5204940056202043,0.5025200000000041
"4_m3_large",30000000,0.5477239530267479,0.10039999999999338
"4_m3_large",30000000,0.017796443322469276,95.991778
"4_m3_large",30000000,0.5179042831471682,0.8032149999999945
"4_m3_large",30000000,0.5043216875026437,54.07332
"4_m3_large",30000000,0.51583260961409,0.40241000000000327
"4_m3_large",30000000,0.5773253321231598,0.40160000000000196
"4_m3_large",40000000,0.4965828092352668,5.5730800000000045
"4_m3_large",40000000,0.31925444819693377,100.0
"4_m3_large",40000000,0.4005244201063567,100.0
"4_m3_large",40000000,0.3804756127939288,45.417923
"4_m3_large",40000000,0.46054394094242085,3.2290650000000056
"4_m3_large",40000000,0.4977802751821657,1.0030059999999992
"4_m3_large",40000000,0.3335148941681372,100.0
"4_m3_large",40000000,0.5671486993681578,100.0
"4_m3_large",40000000,0.42786716849176215,7.336685000000003
"4_m3_large",40000000,0.20684670608086056,100.0
"4_m3_large",40000000,0.40657650595834616,0.40121000000000606
"4_m3_large",40000000,0.20512962451374162,100.0
"4_m3_large",40000000,0.48122725376094655,100.0
"4_m3_large",40000000,0.11783263363652077,100.0
"4_m3_large",40000000,0.036454560789021956,100.0
"4_m3_large",40000000,0.39126951757214695,93.059937
"4_m3_large",40000000,0.157130196874264,100.0
"4_m3_large",40000000,0.1743793465585518,100.0
"4_m3_large",40000000,0.3846304488486728,41.086067
"4_m3_large",40000000,0.4283967064203079,33.57216
"4_m3_large",40000000,0.3362550179463224,76.567163
"4_m3_large",40000000,0.12949500150662419,100.0
"4_m3_large",40000000,0.47853099703009644,0.6042300000000012
"4_m3_large",40000000,0.1825689065146221,96.4656963
"4_m3_large",40000000,0.48204244972392485,0.20080600000000004
"4_m3_large",40000000,0.461313703177802,0.0
"4_m3_large",40000000,0.5150007023949841,0.10030000000000427
"4_m3_large",40000000,0.5148644012121928,0.20059999999999434
"4_m3_large",40000000,0.5151714705435388,0.0
"4_m3_large",40000000,0.4828806236640787,0.10030000000000427
"4_m3_large",40000000,0.4059843008193216,1.1044200000000046
"4_m3_large",40000000,0.6585190589265002,68.655209
"4_m3_large",40000000,0.4267015583768566,100.0
"4_m3_large",40000000,0.4972846819926293,0.7021100000000047
"4_m3_large",40000000,0.41645285832980394,100.0
"4_m3_large",40000000,0.681745093810203,12.650604000000001
"4_m3_large",40000000,0.5867369026835666,99.5
"4_m3_large",40000000,0.46176490709324935,0.6018100000000004
"4_m3_large",40000000,0.44221743746465175,100.0
"4_m3_large",40000000,0.1508566868785828,100.0
"4_m3_large",40000000,0.20452540815937525,100.0
"4_m3_large",40000000,0.22500975258463077,77.435064
"4_m3_large",40000000,0.3911786501169527,28.20774
"4_m3_large",40000000,0.4254649254234084,1.5243899999999968
"4_m3_large",40000000,0.1646742845624027,86.065574
"4_m3_large",40000000,0.42708852840156314,1.4198760000000021
"4_m3_large",40000000,0.15153401497850777,100.0
"4_m3_large",40000000,0.46102543400959956,0.8146700000000067
"4_m3_large",40000000,0.48252446501785756,0.2004000000000019
"4_m3_large",40000000,0.5151265590426957,0.3008999999999986
"4_m3_large",40000000,0.17628912979789302,98.9868288
"4_m3_large",40000000,0.5152947160574805,0.4000000000000057
"4_m3_large",40000000,0.46173200680774795,0.20059999999999434
"4_m3_large",40000000,0.019211155599028033,98.4231274
"4_m3_large",40000000,0.122027158924568,96.875
"4_m3_large",40000000,0.4820440164041868,0.3006060000000019
"4_m3_large",40000000,0.4638830588074325,0.20059999999999434
"4_m3_large",40000000,0.4650862692486254,0.20059999999999434
"4_m3_large",40000000,0.4665229150488517,0.3006060000000019
"4_m3_large",40000000,0.515942799459182,0.20019999999999527
"4_m3_large",40000000,0.46520585917528906,0.7014000000000067
"4_m3_large",40000000,0.40510225983183257,30.434783999999993
"4_m3_large",40000000,0.6340146129490302,67.134266
"4_m3_large",40000000,0.07027500983091864,100.0
"4_m3_large",40000000,0.5486916392018913,100.0
"4_m3_large",40000000,0.14853486673034352,100.0
"4_m3_large",40000000,0.3569879423064771,100.0
"4_m3_large",40000000,0.22405929989236906,100.0
"4_m3_large",40000000,0.4400893634421428,99.7997998
"4_m3_large",40000000,0.05696240541820702,100.0
"4_m3_large",40000000,0.3662005444736137,100.0
"4_m3_large",40000000,0.22545312309876822,100.0
"4_m3_large",40000000,0.25157594978685316,100.0
"4_m3_large",40000000,0.23008997444744492,100.0
"4_m3_large",40000000,0.3064457926018225,100.0
"4_m3_large",40000000,0.017244449643501907,100.0
"4_m3_large",40000000,0.016523776722995785,99.21602786
"4_m3_large",40000000,0.416192267179563,98.3935744
"4_m3_large",40000000,0.4432739021879734,0.8146700000000067
"4_m3_large",40000000,0.3480938984592744,99.05771494
"4_m3_large",40000000,0.34687084340143,72.93986699999999
"4_m3_large",40000000,0.41305890665562334,53.846153
"4_m3_large",40000000,0.40782149453985816,48.61822
"4_m3_large",40000000,0.279571481614746,75.590551
"4_m3_large",40000000,0.48184504801091665,0.40040000000000475
"4_m3_large",40000000,0.4823766748464784,0.20059999999999434
"4_m3_large",40000000,0.05340969681081344,96.7280164
"4_m3_large",40000000,0.5158655098995915,0.2004000000000019
"4_m3_large",40000000,0.46155706084516135,0.10039999999999338
"4_m3_large",40000000,0.4645175643135303,0.20059999999999434
"4_m3_large",40000000,0.4827652115514469,0.2004000000000019
"4_m3_large",40000000,0.4658440202686648,0.2004000000000019
"4_m3_large",40000000,0.46165837283543537,0.5010000000000048
"4_m3_large",40000000,0.5155949964410247,0.10030000000000427
"4_m3_large",40000000,0.46254824722423427,0.0
"4_m3_large",40000000,0.48262995482216353,0.2004000000000019
"4_m3_large",40000000,0.017525407637148497,86.96537599999999
"4_m3_large",40000000,0.017528018770918447,95.5420465
"4_m3_large",40000000,0.4830305027424738,0.20059999999999434
"4_m3_large",40000000,0.5333047501223316,31.685164999999998
"4_m3_large",40000000,0.5159203437087604,0.20019999999999527
"4_m3_large",40000000,0.26011383498783475,100.0
"4_m3_large",40000000,0.4984821479395282,14.874369999999999
"4_m3_large",40000000,0.4209586307632292,79.739218
"4_m3_large",40000000,0.3510502241136115,100.0
"4_m3_large",40000000,0.38383770863611605,100.0
"4_m3_large",40000000,0.3689667795894984,40.57377
"4_m3_large",40000000,0.379528293462191,3.346855000000005
"4_m3_large",40000000,0.1125607545549923,100.0
"4_m3_large",40000000,0.019372523666010923,98.7428571
"4_m3_large",40000000,0.4431819902792712,0.7085000000000008
"4_m3_large",40000000,0.2638994567275078,100.0
"4_m3_large",40000000,0.1458871770876145,100.0
"4_m3_large",40000000,0.1307812460017014,100.0
"4_m3_large",40000000,0.30055768595058585,100.0
"4_m3_large",40000000,0.3732318054893343,52.459015
"4_m3_large",40000000,0.05002932303223653,100.0
"4_m3_large",40000000,0.4212986003800766,100.0
"4_m3_large",40000000,0.5147975561876821,0.9072599999999937
"4_m3_large",40000000,0.017983922727151665,88.565265
"4_m3_large",40000000,0.4820978057598478,0.10030000000000427
"4_m3_large",40000000,0.4612933363343964,0.10039999999999338
"4_m3_large",40000000,0.4823892082885741,0.40160000000000196
"4_m3_large",40000000,0.515368872256547,0.3006060000000019
"4_m3_large",40000000,0.10543131490952161,96.9356487
"4_m3_large",40000000,0.4819176375297212,0.6036200000000065
"4_m3_large",40000000,0.46118210203579657,0.6036200000000065
"4_m3_large",40000000,0.18881369403883383,94.4500504
"4_m3_large",40000000,0.057004705785280205,97.0795567
"4_m3_large",40000000,0.4967749886807351,0.5055600000000027
"4_m3_large",40000000,0.4632031195737376,0.6018100000000004
"4_m3_large",40000000,0.01785388826540817,95.3125
"4_m3_large",40000000,0.515893710144307,0.3002999999999929
"4_m3_large",40000000,0.48257825437351853,0.10039999999999338
"4_m3_large",40000000,0.017979744913119745,93.4020615
"4_m3_large",40000000,0.016159262448710805,80.641823
"4_m3_large",40000000,0.4672493324636517,0.10030000000000427
"4_m3_large",40000000,0.017281527743035194,73.98543000000001
"4_m3_large",40000000,0.48266494401468085,0.3006060000000019
"4_m3_large",40000000,0.515890054557029,0.8007999999999953
"4_m3_large",40000000,0.5159245215227923,0.20019999999999527
"4_m3_large",40000000,0.40446409873845685,53.705585
"4_m3_large",40000000,0.6821284082476315,13.113110000000006
"4_m3_large",40000000,0.36640682404143976,100.0
"4_m3_large",40000000,0.46110533470296006,0.9000000000000057
"4_m3_large",40000000,0.4875258306408192,32.19659
"4_m3_large",40000000,0.4399039729444763,100.0
"4_m3_large",40000000,0.36144201429125733,15.219610000000003
"4_m3_large",40000000,0.017722287123402704,100.0
"4_m3_large",40000000,0.043909347702228395,100.0
"4_m3_large",40000000,0.3905859227511741,49.489796
"4_m3_large",40000000,0.07318067949011868,100.0
"4_m3_large",40000000,0.37317227163937944,100.0
"4_m3_large",40000000,0.23278257559101706,100.0
"4_m3_large",40000000,0.4612212690423458,0.5010000000000048
"4_m3_large",40000000,0.44617591625989556,1.0162600000000026
"4_m3_large",40000000,0.0777647859366424,98.3660129
"4_m3_large",40000000,0.48192599315778506,0.501499999999993
"4_m3_large",40000000,0.4614024817259803,0.10039999999999338
"4_m3_large",40000000,0.019160499603891008,95.7627115
"4_m3_large",40000000,0.40884453675092447,1.4271200000000022
"4_m3_large",40000000,0.46400264873409625,1.1167499999999961
"4_m3_large",40000000,0.5151244701356797,0.20059999999999434
"4_m3_large",40000000,0.48257512101299455,0.20080600000000004
"4_m3_large",40000000,0.5153250052092119,0.10030000000000427
"4_m3_large",40000000,0.5153375386513076,0.20059999999999434
"4_m3_large",40000000,0.48244978659203697,0.0
"4_m3_large",40000000,0.15254609042774026,97.6861167
"4_m3_large",40000000,0.4619012082760407,0.20059999999999434
"4_m3_large",40000000,0.017156193322077604,89.219712
"4_m3_large",40000000,0.017984444953905655,86.010363
"4_m3_large",40000000,0.4823223632640634,0.2004000000000019
"4_m3_large",40000000,0.4825166316165477,0.3002999999999929
"4_m3_large",40000000,0.5153991614082785,0.2004000000000019
"4_m3_large",40000000,0.4680509505310263,0.5010000000000048
"4_m3_large",40000000,0.4827767005400347,0.10039999999999338
"4_m3_large",50000000,0.3074824127084925,0.40160000000000196
"4_m3_large",50000000,0.5071908012890646,78.54251
"4_m3_large",50000000,0.4832111931993543,0.10039999999999338
"4_m3_large",50000000,0.37576460524618555,10.753770000000003
"4_m3_large",50000000,0.2133855072675686,100.0
"4_m3_large",50000000,0.1765617321634758,100.0
"4_m3_large",50000000,0.21171647056181678,100.0
"4_m3_large",50000000,0.01829099205849775,100.0
"4_m3_large",50000000,0.13659519645387144,100.0
"4_m3_large",50000000,0.036304159483872854,100.0
"4_m3_large",50000000,0.2415873186632875,100.0
"4_m3_large",50000000,0.2231950146145157,100.0
"4_m3_large",50000000,0.22952074728559588,99.10089916
"4_m3_large",50000000,0.3054734063858932,100.0
"4_m3_large",50000000,0.45215697927334236,0.40322999999999354
"4_m3_large",50000000,0.061570012068660286,99.1725768
"4_m3_large",50000000,0.3989608732049108,69.908815
"4_m3_large",50000000,0.33294984482032003,60.122074
"4_m3_large",50000000,0.38853879387553353,51.235954
"4_m3_large",50000000,0.23665279806483655,100.0
"4_m3_large",50000000,0.46216493278680565,0.7028099999999995
"4_m3_large",50000000,0.36773536890359015,0.5030100000000033
"4_m3_large",50000000,0.5412916860978538,0.3002999999999929
"4_m3_large",50000000,0.5011919825659821,14.0
"4_m3_large",50000000,0.5052204397462605,0.3015099999999933
"4_m3_large",50000000,0.5200015457911918,1.0019999999999953
"4_m3_large",50000000,0.420602472117008,0.7042200000000065
"4_m3_large",50000000,0.015052141730252126,99.1566265
"4_m3_large",50000000,0.5049170260021923,0.9008999999999929
"4_m3_large",50000000,0.53993128540371,0.20059999999999434
"4_m3_large",50000000,0.5328164681073511,0.5010000000000048
"4_m3_large",50000000,0.01876151836384269,76.66666599999999
"4_m3_large",50000000,0.16332067281606077,95.669291
"4_m3_large",50000000,0.5335308743068092,0.10030000000000427
"4_m3_large",50000000,0.017788609921159427,88.990826
"4_m3_large",50000000,0.01719692700888882,96.0457857
